business_id,reporting_period,maintenance_category_key,metric_id,metric_value,metric_unit,metric_status,source_value,source_workbook,source_sheet,source_row
ausnet_transmission,2023-24,transmission_lines_maintenance::transmission_cables,maintenance_cycle_years,1.0,years,numeric,1.0,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,16
ausnet_transmission,2023-24,substations_equipment_property_maintenance::substation_switchbays,asset_quantity_at_year_end,1058.0,count,numeric,1058.0,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,17
ausnet_transmission,2023-24,substations_equipment_property_maintenance::substation_switchbays,quantity_inspected_maintained,2223.0,count,numeric,2223.0,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,17
ausnet_transmission,2023-24,substations_equipment_property_maintenance::substation_switchbays,average_age_of_asset_group,22.64871514488792,years,numeric,22.64871514488792,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,17
ausnet_transmission,2023-24,substations_equipment_property_maintenance::substation_switchbays,inspection_cycle_years,1.0,years,numeric,1.0,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,17
ausnet_transmission,2023-24,substations_equipment_property_maintenance::substation_switchbays,maintenance_cycle_years,6.0,years,numeric,6.0,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,17
ausnet_transmission,2023-24,substations_equipment_property_maintenance::substation_power_transformers,asset_quantity_at_year_end,161.0,count,numeric,161.0,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,18
ausnet_transmission,2023-24,substations_equipment_property_maintenance::substation_power_transformers,quantity_inspected_maintained,1635.0,count,numeric,1635.0,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,18
ausnet_transmission,2023-24,substations_equipment_property_maintenance::substation_power_transformers,average_age_of_asset_group,28.30434782608696,years,numeric,28.30434782608696,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,18
ausnet_transmission,2023-24,substations_equipment_property_maintenance::substation_power_transformers,inspection_cycle_years,1.0,years,numeric,1.0,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,18
ausnet_transmission,2023-24,substations_equipment_property_maintenance::substation_power_transformers,maintenance_cycle_years,4.0,years,numeric,4.0,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,18
ausnet_transmission,2023-24,substations_equipment_property_maintenance::substation_property,asset_quantity_at_year_end,47.0,count,numeric,47.0,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,19
ausnet_transmission,2023-24,substations_equipment_property_maintenance::substation_property,quantity_inspected_maintained,997.0,count,numeric,997.0,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,19
ausnet_transmission,2023-24,substations_equipment_property_maintenance::substation_property,average_age_of_asset_group,42.96521739130435,years,numeric,42.96521739130435,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,19
ausnet_transmission,2023-24,substations_equipment_property_maintenance::substation_property,inspection_cycle_years,0.083,years,numeric,0.083,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,19
ausnet_transmission,2023-24,substations_equipment_property_maintenance::substation_property,maintenance_cycle_years,0.5,years,numeric,0.5,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,19
ausnet_transmission,2023-24,scada_network_control_maintenance::scada_network_control,asset_quantity_at_year_end,19503.18169,count,numeric,19503.18169,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,20
ausnet_transmission,2023-24,scada_network_control_maintenance::scada_network_control,quantity_inspected_maintained,9751.590844999995,count,numeric,9751.590844999995,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,20
ausnet_transmission,2023-24,scada_network_control_maintenance::scada_network_control,average_age_of_asset_group,20.18886077118391,years,numeric,20.18886077118391,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,20
ausnet_transmission,2023-24,scada_network_control_maintenance::scada_network_control,inspection_cycle_years,4.0,years,numeric,4.0,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,20
ausnet_transmission,2023-24,scada_network_control_maintenance::scada_network_control,maintenance_cycle_years,4.0,years,numeric,4.0,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,20
ausnet_transmission,2023-24,protection_systems_maintenance::protection_systems,asset_quantity_at_year_end,5401.000000000001,count,numeric,5401.000000000001,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,21
ausnet_transmission,2023-24,protection_systems_maintenance::protection_systems,quantity_inspected_maintained,3600.6666666666674,count,numeric,3600.6666666666674,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,21
ausnet_transmission,2023-24,protection_systems_maintenance::protection_systems,average_age_of_asset_group,16.52988526491195,years,numeric,16.52988526491195,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,21
ausnet_transmission,2023-24,protection_systems_maintenance::protection_systems,inspection_cycle_years,3.0,years,numeric,3.0,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,21
ausnet_transmission,2023-24,protection_systems_maintenance::protection_systems,maintenance_cycle_years,3.0,years,numeric,3.0,Ausnet Services (ET) 2023-24 - Category Analysis - RIN Response - Consolidated - 26 July 2024 - PUBLIC(17069098.2).xlsx,2.8 Maintenance,21
transgrid,2013-14,transmission_lines_maintenance::transmission_towers,asset_quantity_at_year_end,37650.0,count,numeric,37.65,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,12
transgrid,2013-14,transmission_lines_maintenance::transmission_towers,quantity_inspected_maintained,28150.0,count,numeric,28.15,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,12
transgrid,2013-14,transmission_lines_maintenance::transmission_towers,average_age_of_asset_group,36.01,years,numeric,36.01,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,12
transgrid,2013-14,transmission_lines_maintenance::transmission_towers,inspection_cycle_years,1.8,years,numeric,1.8,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,12
transgrid,2013-14,transmission_lines_maintenance::transmission_towers,maintenance_cycle_years,5.4,years,numeric,5.4,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,12
transgrid,2013-14,transmission_lines_maintenance::transmission_tower_support_structures,asset_quantity_at_year_end,0.0,count,numeric,0.0,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,13
transgrid,2013-14,transmission_lines_maintenance::transmission_tower_support_structures,quantity_inspected_maintained,0.0,count,numeric,0.0,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,13
transgrid,2013-14,transmission_lines_maintenance::transmission_tower_support_structures,average_age_of_asset_group,0.0,years,numeric,0.0,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,13
transgrid,2013-14,transmission_lines_maintenance::transmission_tower_support_structures,inspection_cycle_years,0.0,years,numeric,0.0,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,13
transgrid,2013-14,transmission_lines_maintenance::transmission_tower_support_structures,maintenance_cycle_years,0.0,years,numeric,0.0,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,13
transgrid,2013-14,transmission_lines_maintenance::conductors,asset_quantity_at_year_end,11258.618,km,numeric,11258.618,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,14
transgrid,2013-14,transmission_lines_maintenance::conductors,quantity_inspected_maintained,47.486,km,numeric,47.486,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,14
transgrid,2013-14,transmission_lines_maintenance::conductors,average_age_of_asset_group,36.384,years,numeric,36.384,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,14
transgrid,2013-14,transmission_lines_maintenance::conductors,inspection_cycle_years,7.2,years,numeric,7.2,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,14
transgrid,2013-14,transmission_lines_maintenance::conductors,maintenance_cycle_years,0.0,years,numeric,0.0,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,14
transgrid,2013-14,transmission_lines_maintenance::transmission_cables,asset_quantity_at_year_end,51.437,km,numeric,51.437,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,15
transgrid,2013-14,transmission_lines_maintenance::transmission_cables,quantity_inspected_maintained,51.437,km,numeric,51.437,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,15
transgrid,2013-14,transmission_lines_maintenance::transmission_cables,average_age_of_asset_group,18.889,years,numeric,18.889,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,15
transgrid,2013-14,transmission_lines_maintenance::transmission_cables,inspection_cycle_years,0.003,years,numeric,0.003,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,15
transgrid,2013-14,transmission_lines_maintenance::transmission_cables,maintenance_cycle_years,0.75,years,numeric,0.75,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,15
transgrid,2013-14,substations_equipment_property_maintenance::substation_switchbays,asset_quantity_at_year_end,2338.0,count,numeric,2.338,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,16
transgrid,2013-14,substations_equipment_property_maintenance::substation_switchbays,quantity_inspected_maintained,552.0,count,numeric,0.552,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,16
transgrid,2013-14,substations_equipment_property_maintenance::substation_switchbays,average_age_of_asset_group,25.555603079555176,years,numeric,25.555603079555176,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,16
transgrid,2013-14,substations_equipment_property_maintenance::substation_switchbays,inspection_cycle_years,0.5,years,numeric,0.5,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,16
transgrid,2013-14,substations_equipment_property_maintenance::substation_switchbays,maintenance_cycle_years,4.0,years,numeric,4.0,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,16
transgrid,2013-14,substations_equipment_property_maintenance::substation_power_transformers,asset_quantity_at_year_end,223.0,count,numeric,0.223,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,17
transgrid,2013-14,substations_equipment_property_maintenance::substation_power_transformers,quantity_inspected_maintained,206.0,count,numeric,0.206,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,17
transgrid,2013-14,substations_equipment_property_maintenance::substation_power_transformers,average_age_of_asset_group,20.721973,years,numeric,20.721973,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,17
transgrid,2013-14,substations_equipment_property_maintenance::substation_power_transformers,inspection_cycle_years,0.5,years,numeric,0.5,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,17
transgrid,2013-14,substations_equipment_property_maintenance::substation_power_transformers,maintenance_cycle_years,4.0,years,numeric,4.0,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,17
transgrid,2013-14,substations_equipment_property_maintenance::substation_property,asset_quantity_at_year_end,93.0,count,numeric,0.093,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,18
transgrid,2013-14,substations_equipment_property_maintenance::substation_property,quantity_inspected_maintained,92.0,count,numeric,0.092,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,18
transgrid,2013-14,substations_equipment_property_maintenance::substation_property,average_age_of_asset_group,32.3,years,numeric,32.3,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,18
transgrid,2013-14,substations_equipment_property_maintenance::substation_property,inspection_cycle_years,0.0833333333333333,years,numeric,0.0833333333333333,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,18
transgrid,2013-14,substations_equipment_property_maintenance::substation_property,maintenance_cycle_years,0.25,years,numeric,0.25,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,18
transgrid,2013-14,scada_network_control_maintenance::scada_network_control,asset_quantity_at_year_end,1602.0,count,numeric,1602.0,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,19
transgrid,2013-14,scada_network_control_maintenance::scada_network_control,quantity_inspected_maintained,589.0,count,numeric,589.0,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,19
transgrid,2013-14,scada_network_control_maintenance::scada_network_control,average_age_of_asset_group,7.17,years,numeric,7.17,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,19
transgrid,2013-14,scada_network_control_maintenance::scada_network_control,inspection_cycle_years,0.0,years,numeric,0.0,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,19
transgrid,2013-14,scada_network_control_maintenance::scada_network_control,maintenance_cycle_years,0.0,years,numeric,0.0,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,19
transgrid,2013-14,protection_systems_maintenance::protection_systems,asset_quantity_at_year_end,5749.0,count,numeric,5749.0,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,20
transgrid,2013-14,protection_systems_maintenance::protection_systems,quantity_inspected_maintained,1538.0,count,numeric,1538.0,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,20
transgrid,2013-14,protection_systems_maintenance::protection_systems,average_age_of_asset_group,20.24,years,numeric,20.24,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,20
transgrid,2013-14,protection_systems_maintenance::protection_systems,inspection_cycle_years,0.0,years,numeric,0.0,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,20
transgrid,2013-14,protection_systems_maintenance::protection_systems,maintenance_cycle_years,3.2457,years,numeric,3.2457,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,20
transgrid,2013-14,other_maintenance_activity::telecomms_systems,asset_quantity_at_year_end,2024.0,count,numeric,2024.0,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,21
transgrid,2013-14,other_maintenance_activity::telecomms_systems,quantity_inspected_maintained,1131.0,count,numeric,1131.0,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,21
transgrid,2013-14,other_maintenance_activity::telecomms_systems,average_age_of_asset_group,13.07,years,numeric,13.07,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,21
transgrid,2013-14,other_maintenance_activity::telecomms_systems,inspection_cycle_years,0.36,years,numeric,0.36,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,21
transgrid,2013-14,other_maintenance_activity::telecomms_systems,maintenance_cycle_years,3.0,years,numeric,3.0,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,21
transgrid,2013-14,other_maintenance_activity::metering_systems,asset_quantity_at_year_end,863.0,count,numeric,863.0,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,22
transgrid,2013-14,other_maintenance_activity::metering_systems,quantity_inspected_maintained,889.0,count,numeric,889.0,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,22
transgrid,2013-14,other_maintenance_activity::metering_systems,average_age_of_asset_group,10.76,years,numeric,10.76,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,22
transgrid,2013-14,other_maintenance_activity::metering_systems,inspection_cycle_years,2.5,years,numeric,2.5,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,22
transgrid,2013-14,other_maintenance_activity::metering_systems,maintenance_cycle_years,5.0,years,numeric,5.0,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,22
electranet,2015-16,transmission_lines_maintenance::transmission_towers,asset_quantity_at_year_end,13.253,count,numeric,13.253,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,12
electranet,2015-16,transmission_lines_maintenance::transmission_towers,quantity_inspected_maintained,13.253,count,numeric,13.253,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,12
electranet,2015-16,transmission_lines_maintenance::transmission_towers,average_age_of_asset_group,44.3,years,numeric,44.3,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,12
electranet,2015-16,transmission_lines_maintenance::transmission_towers,inspection_cycle_years,0.5,years,numeric,0.5,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,12
electranet,2015-16,transmission_lines_maintenance::transmission_towers,maintenance_cycle_years,,years,recognized_special,Nil. Cond mon.&corr mtce,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,12
electranet,2015-16,transmission_lines_maintenance::transmission_tower_support_structures,asset_quantity_at_year_end,58.668,count,numeric,58.668,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,13
electranet,2015-16,transmission_lines_maintenance::transmission_tower_support_structures,quantity_inspected_maintained,58.668,count,numeric,58.668,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,13
electranet,2015-16,transmission_lines_maintenance::transmission_tower_support_structures,average_age_of_asset_group,42.0,years,numeric,42.0,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,13
electranet,2015-16,transmission_lines_maintenance::transmission_tower_support_structures,inspection_cycle_years,0.5,years,numeric,0.5,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,13
electranet,2015-16,transmission_lines_maintenance::transmission_tower_support_structures,maintenance_cycle_years,,years,recognized_special,Nil. Cond mon.&corr mtce,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,13
electranet,2015-16,transmission_lines_maintenance::conductors,asset_quantity_at_year_end,5.497,km,numeric,5.497,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,14
electranet,2015-16,transmission_lines_maintenance::conductors,quantity_inspected_maintained,5.497,km,numeric,5.497,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,14
electranet,2015-16,transmission_lines_maintenance::conductors,average_age_of_asset_group,42.7,years,numeric,42.7,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,14
electranet,2015-16,transmission_lines_maintenance::conductors,inspection_cycle_years,0.5,years,numeric,0.5,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,14
electranet,2015-16,transmission_lines_maintenance::conductors,maintenance_cycle_years,,years,recognized_special,Nil. Cond mon.&corr mtce,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,14
electranet,2015-16,transmission_lines_maintenance::transmission_cables,asset_quantity_at_year_end,0.027,km,numeric,0.027,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,15
electranet,2015-16,transmission_lines_maintenance::transmission_cables,quantity_inspected_maintained,0.027,km,numeric,0.027,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,15
electranet,2015-16,transmission_lines_maintenance::transmission_cables,average_age_of_asset_group,12.5,years,numeric,12.5,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,15
electranet,2015-16,transmission_lines_maintenance::transmission_cables,inspection_cycle_years,0.02,years,numeric,0.02,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,15
electranet,2015-16,transmission_lines_maintenance::transmission_cables,maintenance_cycle_years,,years,recognized_special,Nil. Cond mon.&corr mtce,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,15
electranet,2015-16,substations_equipment_property_maintenance::substation_switchbays,asset_quantity_at_year_end,1.346,count,numeric,1.346,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,16
electranet,2015-16,substations_equipment_property_maintenance::substation_switchbays,quantity_inspected_maintained,1.346,count,numeric,1.346,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,16
electranet,2015-16,substations_equipment_property_maintenance::substation_switchbays,average_age_of_asset_group,22.7,years,numeric,22.7,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,16
electranet,2015-16,substations_equipment_property_maintenance::substation_switchbays,inspection_cycle_years,0.25,years,numeric,0.25,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,16
