business_id,reporting_period,maintenance_category_key,routine_expenditure_aud,routine_expenditure_status,non_routine_expenditure_aud,non_routine_expenditure_status,total_expenditure_aud,total_expenditure_status,currency,price_basis,installed_quantity,installed_quantity_status,serviced_quantity,serviced_quantity_status,denominator_unit,relationship_status,installed_ratio_status,serviced_ratio_status,source_workbook,source_sheet,source_row,descriptor_source_workbook,descriptor_source_sheet,descriptor_source_row
electranet,2018-19,scada_network_control_maintenance::scada_network_control,2457409.29,numeric,426543.22,numeric,2883952.51,numeric,AUD,nominal,120.0,numeric,120.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175655.xlsx,2.8 Maintenance,57,ElectraNet 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175655.xlsx,2.8 Maintenance,19.0
electranet,2018-19,protection_systems_maintenance::protection_systems,2914166.19,numeric,1297531.01,numeric,4211697.2,numeric,AUD,nominal,1436.0,numeric,1436.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175655.xlsx,2.8 Maintenance,58,ElectraNet 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175655.xlsx,2.8 Maintenance,20.0
electranet,2018-19,other_maintenance_activity::right_of_way_maintenance,2105455.32,numeric,79228.40000000001,numeric,2184683.72,numeric,AUD,nominal,4526.0,numeric,4526.0,numeric,km,matched_with_denominator,calculated,calculated,ElectraNet 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175655.xlsx,2.8 Maintenance,59,ElectraNet 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175655.xlsx,2.8 Maintenance,21.0
electranet,2019-20,transmission_lines_maintenance::transmission_towers,1306314.492090787,numeric,7634433.802887562,numeric,8940748.294978349,numeric,AUD,nominal,13250.0,numeric,13250.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11672792).xlsx,2.8 Maintenance,50,ElectraNet 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11672792).xlsx,2.8 Maintenance,12.0
electranet,2019-20,transmission_lines_maintenance::transmission_tower_support_structures,1221250.0540978282,numeric,2210627.9938008096,numeric,3431878.047898638,numeric,AUD,nominal,58393.0,numeric,58393.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11672792).xlsx,2.8 Maintenance,51,ElectraNet 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11672792).xlsx,2.8 Maintenance,13.0
electranet,2019-20,transmission_lines_maintenance::conductors,580093.7756964684,numeric,1659713.375585338,numeric,2239807.151281806,numeric,AUD,nominal,5492.5,numeric,5492.5,numeric,km,matched_with_denominator,calculated,calculated,ElectraNet 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11672792).xlsx,2.8 Maintenance,52,ElectraNet 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11672792).xlsx,2.8 Maintenance,14.0
electranet,2019-20,transmission_lines_maintenance::transmission_cables,485863.2781149152,numeric,88104.47772629201,numeric,573967.7558412072,numeric,AUD,nominal,0.027,numeric,0.027,numeric,km,matched_with_denominator,calculated,calculated,ElectraNet 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11672792).xlsx,2.8 Maintenance,53,ElectraNet 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11672792).xlsx,2.8 Maintenance,15.0
electranet,2019-20,substations_equipment_property_maintenance::substation_switchbays,1888640.52782214,numeric,4090691.8162128897,numeric,5979332.344035029,numeric,AUD,nominal,1622.0,numeric,1622.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11672792).xlsx,2.8 Maintenance,54,ElectraNet 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11672792).xlsx,2.8 Maintenance,16.0
electranet,2019-20,substations_equipment_property_maintenance::substation_power_transformers,1948530.9068821475,numeric,2032661.1106778383,numeric,3981192.0175599856,numeric,AUD,nominal,143.0,numeric,143.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11672792).xlsx,2.8 Maintenance,55,ElectraNet 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11672792).xlsx,2.8 Maintenance,17.0
electranet,2019-20,substations_equipment_property_maintenance::substation_property,3324972.615295713,numeric,2338028.973109273,numeric,5663001.588404985,numeric,AUD,nominal,78.0,numeric,78.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11672792).xlsx,2.8 Maintenance,56,ElectraNet 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11672792).xlsx,2.8 Maintenance,18.0
electranet,2019-20,scada_network_control_maintenance::scada_network_control,2494035.13,numeric,373045.42,numeric,2867080.55,numeric,AUD,nominal,118.0,numeric,118.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11672792).xlsx,2.8 Maintenance,57,ElectraNet 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11672792).xlsx,2.8 Maintenance,19.0
electranet,2019-20,protection_systems_maintenance::protection_systems,2815939.23,numeric,1518224.6800000002,numeric,4334163.91,numeric,AUD,nominal,1485.0,numeric,1485.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11672792).xlsx,2.8 Maintenance,58,ElectraNet 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11672792).xlsx,2.8 Maintenance,20.0
electranet,2019-20,other_maintenance_activity::right_of_way_maintenance,1871316.77,numeric,81869.91,numeric,1953186.68,numeric,AUD,nominal,4531.0,numeric,4531.0,numeric,km,matched_with_denominator,calculated,calculated,ElectraNet 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11672792).xlsx,2.8 Maintenance,59,ElectraNet 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11672792).xlsx,2.8 Maintenance,21.0
electranet,2020-21,transmission_lines_maintenance::transmission_towers,1890651.4158296047,numeric,10223752.684535133,numeric,12114404.100364735,numeric,AUD,nominal,13193.0,numeric,13193.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029806.1).xlsx,2.8 Maintenance,50,ElectraNet 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029806.1).xlsx,2.8 Maintenance,12.0
electranet,2020-21,transmission_lines_maintenance::transmission_tower_support_structures,1664545.2593475608,numeric,4143620.5711191744,numeric,5808165.830466735,numeric,AUD,nominal,58944.0,numeric,58944.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029806.1).xlsx,2.8 Maintenance,51,ElectraNet 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029806.1).xlsx,2.8 Maintenance,13.0
electranet,2020-21,transmission_lines_maintenance::conductors,790658.9981900913,numeric,1466989.7790456675,numeric,2257648.777235759,numeric,AUD,nominal,5488.7,numeric,5488.7,numeric,km,matched_with_denominator,calculated,calculated,ElectraNet 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029806.1).xlsx,2.8 Maintenance,52,ElectraNet 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029806.1).xlsx,2.8 Maintenance,14.0
electranet,2020-21,transmission_lines_maintenance::transmission_cables,310539.2466327427,numeric,27014.465300026004,numeric,337553.7119327687,numeric,AUD,nominal,27.0,numeric,27.0,numeric,km,matched_with_denominator,calculated,calculated,ElectraNet 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029806.1).xlsx,2.8 Maintenance,53,ElectraNet 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029806.1).xlsx,2.8 Maintenance,15.0
electranet,2020-21,substations_equipment_property_maintenance::substation_switchbays,1438457.796307,numeric,2527285.1375062955,numeric,3965742.9338132953,numeric,AUD,nominal,1708.0,numeric,1708.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029806.1).xlsx,2.8 Maintenance,54,ElectraNet 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029806.1).xlsx,2.8 Maintenance,16.0
electranet,2020-21,substations_equipment_property_maintenance::substation_power_transformers,1221508.1411058966,numeric,1422903.2202991194,numeric,2644411.361405016,numeric,AUD,nominal,146.0,numeric,146.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029806.1).xlsx,2.8 Maintenance,55,ElectraNet 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029806.1).xlsx,2.8 Maintenance,17.0
electranet,2020-21,substations_equipment_property_maintenance::substation_property,4146428.322587103,numeric,2853874.1921945843,numeric,7000302.514781687,numeric,AUD,nominal,78.0,numeric,78.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029806.1).xlsx,2.8 Maintenance,56,ElectraNet 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029806.1).xlsx,2.8 Maintenance,18.0
electranet,2020-21,scada_network_control_maintenance::scada_network_control,2556270.58,numeric,475418.71,numeric,3031689.29,numeric,AUD,nominal,118.0,numeric,118.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029806.1).xlsx,2.8 Maintenance,57,ElectraNet 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029806.1).xlsx,2.8 Maintenance,19.0
electranet,2020-21,protection_systems_maintenance::protection_systems,3506322.86,numeric,924542.26,numeric,4430865.12,numeric,AUD,nominal,1521.0,numeric,1521.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029806.1).xlsx,2.8 Maintenance,58,ElectraNet 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029806.1).xlsx,2.8 Maintenance,20.0
electranet,2020-21,other_maintenance_activity::right_of_way_maintenance,1839752.33,numeric,21893.81,numeric,1861646.14,numeric,AUD,nominal,4527.0,numeric,4527.0,numeric,km,matched_with_denominator,calculated,calculated,ElectraNet 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029806.1).xlsx,2.8 Maintenance,59,ElectraNet 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029806.1).xlsx,2.8 Maintenance,21.0
electranet,2021-22,transmission_lines_maintenance::transmission_towers,2102402.584960452,numeric,9617378.912861472,numeric,11719781.497821923,numeric,AUD,nominal,13189.0,numeric,13189.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2021-22 - Category Analysis - RIN response - 28 October 2022 - PUBLIC(14582813.1).xlsx,2.8 Maintenance,50,ElectraNet 2021-22 - Category Analysis - RIN response - 28 October 2022 - PUBLIC(14582813.1).xlsx,2.8 Maintenance,12.0
electranet,2021-22,transmission_lines_maintenance::transmission_tower_support_structures,2277728.3955203183,numeric,4634378.8961385945,numeric,6912107.291658913,numeric,AUD,nominal,59311.0,numeric,59311.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2021-22 - Category Analysis - RIN response - 28 October 2022 - PUBLIC(14582813.1).xlsx,2.8 Maintenance,51,ElectraNet 2021-22 - Category Analysis - RIN response - 28 October 2022 - PUBLIC(14582813.1).xlsx,2.8 Maintenance,13.0
electranet,2021-22,transmission_lines_maintenance::conductors,763962.189711647,numeric,1646226.6831063677,numeric,2410188.8728180146,numeric,AUD,nominal,5491.0,numeric,5491.0,numeric,km,matched_with_denominator,calculated,calculated,ElectraNet 2021-22 - Category Analysis - RIN response - 28 October 2022 - PUBLIC(14582813.1).xlsx,2.8 Maintenance,52,ElectraNet 2021-22 - Category Analysis - RIN response - 28 October 2022 - PUBLIC(14582813.1).xlsx,2.8 Maintenance,14.0
electranet,2021-22,transmission_lines_maintenance::transmission_cables,491840.0898075842,numeric,127331.90789356537,numeric,619171.9977011496,numeric,AUD,nominal,27.0,numeric,27.0,numeric,km,matched_with_denominator,calculated,calculated,ElectraNet 2021-22 - Category Analysis - RIN response - 28 October 2022 - PUBLIC(14582813.1).xlsx,2.8 Maintenance,53,ElectraNet 2021-22 - Category Analysis - RIN response - 28 October 2022 - PUBLIC(14582813.1).xlsx,2.8 Maintenance,15.0
electranet,2021-22,substations_equipment_property_maintenance::substation_switchbays,1961154.72945586,numeric,3318750.009396065,numeric,5279904.738851925,numeric,AUD,nominal,1738.0,numeric,1738.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2021-22 - Category Analysis - RIN response - 28 October 2022 - PUBLIC(14582813.1).xlsx,2.8 Maintenance,54,ElectraNet 2021-22 - Category Analysis - RIN response - 28 October 2022 - PUBLIC(14582813.1).xlsx,2.8 Maintenance,16.0
electranet,2021-22,substations_equipment_property_maintenance::substation_power_transformers,1398698.9040549411,numeric,1894248.5666541047,numeric,3292947.4707090463,numeric,AUD,nominal,146.0,numeric,146.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2021-22 - Category Analysis - RIN response - 28 October 2022 - PUBLIC(14582813.1).xlsx,2.8 Maintenance,55,ElectraNet 2021-22 - Category Analysis - RIN response - 28 October 2022 - PUBLIC(14582813.1).xlsx,2.8 Maintenance,17.0
electranet,2021-22,substations_equipment_property_maintenance::substation_property,4128043.4164891983,numeric,2756676.6339498297,numeric,6884720.050439028,numeric,AUD,nominal,77.0,numeric,77.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2021-22 - Category Analysis - RIN response - 28 October 2022 - PUBLIC(14582813.1).xlsx,2.8 Maintenance,56,ElectraNet 2021-22 - Category Analysis - RIN response - 28 October 2022 - PUBLIC(14582813.1).xlsx,2.8 Maintenance,18.0
electranet,2021-22,scada_network_control_maintenance::scada_network_control,2100562.57,numeric,401125.57,numeric,2501688.14,numeric,AUD,nominal,118.0,numeric,118.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2021-22 - Category Analysis - RIN response - 28 October 2022 - PUBLIC(14582813.1).xlsx,2.8 Maintenance,57,ElectraNet 2021-22 - Category Analysis - RIN response - 28 October 2022 - PUBLIC(14582813.1).xlsx,2.8 Maintenance,19.0
electranet,2021-22,protection_systems_maintenance::protection_systems,1876020.25,numeric,1217297.63,numeric,3093317.88,numeric,AUD,nominal,1545.0,numeric,1545.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2021-22 - Category Analysis - RIN response - 28 October 2022 - PUBLIC(14582813.1).xlsx,2.8 Maintenance,58,ElectraNet 2021-22 - Category Analysis - RIN response - 28 October 2022 - PUBLIC(14582813.1).xlsx,2.8 Maintenance,20.0
electranet,2021-22,other_maintenance_activity::right_of_way_maintenance,2135124.26,numeric,8129.22,numeric,2143253.48,numeric,AUD,nominal,4509.8,numeric,4509.8,numeric,km,matched_with_denominator,calculated,calculated,ElectraNet 2021-22 - Category Analysis - RIN response - 28 October 2022 - PUBLIC(14582813.1).xlsx,2.8 Maintenance,59,ElectraNet 2021-22 - Category Analysis - RIN response - 28 October 2022 - PUBLIC(14582813.1).xlsx,2.8 Maintenance,21.0
electranet,2022-23,transmission_lines_maintenance::transmission_towers,2086788.114197012,numeric,6313330.739415282,numeric,8400118.853612294,numeric,AUD,nominal,13699.0,numeric,13699.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2022-23 - Category analysis - RIN responses - Consolidated - 27 October 2023 - PUBLIC(15999621.1).xlsx,2.8 Maintenance,50,ElectraNet 2022-23 - Category analysis - RIN responses - Consolidated - 27 October 2023 - PUBLIC(15999621.1).xlsx,2.8 Maintenance,12.0
electranet,2022-23,transmission_lines_maintenance::transmission_tower_support_structures,2260811.786069148,numeric,3042239.1597737274,numeric,5303050.945842875,numeric,AUD,nominal,61006.0,numeric,61006.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2022-23 - Category analysis - RIN responses - Consolidated - 27 October 2023 - PUBLIC(15999621.1).xlsx,2.8 Maintenance,51,ElectraNet 2022-23 - Category analysis - RIN responses - Consolidated - 27 October 2023 - PUBLIC(15999621.1).xlsx,2.8 Maintenance,13.0
electranet,2022-23,transmission_lines_maintenance::conductors,758288.2691405069,numeric,1080665.9087334217,numeric,1838954.1778739288,numeric,AUD,nominal,6014.67,numeric,6014.67,numeric,km,matched_with_denominator,calculated,calculated,ElectraNet 2022-23 - Category analysis - RIN responses - Consolidated - 27 October 2023 - PUBLIC(15999621.1).xlsx,2.8 Maintenance,52,ElectraNet 2022-23 - Category analysis - RIN responses - Consolidated - 27 October 2023 - PUBLIC(15999621.1).xlsx,2.8 Maintenance,14.0
electranet,2022-23,transmission_lines_maintenance::transmission_cables,488187.2105933341,numeric,83587.0620775676,numeric,571774.2726709017,numeric,AUD,nominal,27.0,numeric,27.0,numeric,km,matched_with_denominator,calculated,calculated,ElectraNet 2022-23 - Category analysis - RIN responses - Consolidated - 27 October 2023 - PUBLIC(15999621.1).xlsx,2.8 Maintenance,53,ElectraNet 2022-23 - Category analysis - RIN responses - Consolidated - 27 October 2023 - PUBLIC(15999621.1).xlsx,2.8 Maintenance,15.0
electranet,2022-23,substations_equipment_property_maintenance::substation_switchbays,2318569.3939992194,numeric,4639045.744318289,numeric,6957615.138317509,numeric,AUD,nominal,1761.0,numeric,1761.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2022-23 - Category analysis - RIN responses - Consolidated - 27 October 2023 - PUBLIC(15999621.1).xlsx,2.8 Maintenance,54,ElectraNet 2022-23 - Category analysis - RIN responses - Consolidated - 27 October 2023 - PUBLIC(15999621.1).xlsx,2.8 Maintenance,16.0
electranet,2022-23,substations_equipment_property_maintenance::substation_power_transformers,1653607.6535184102,numeric,2647836.000584108,numeric,4301443.654102518,numeric,AUD,nominal,147.0,numeric,147.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2022-23 - Category analysis - RIN responses - Consolidated - 27 October 2023 - PUBLIC(15999621.1).xlsx,2.8 Maintenance,55,ElectraNet 2022-23 - Category analysis - RIN responses - Consolidated - 27 October 2023 - PUBLIC(15999621.1).xlsx,2.8 Maintenance,17.0
electranet,2022-23,substations_equipment_property_maintenance::substation_property,4880367.15248237,numeric,3853363.155097604,numeric,8733730.307579974,numeric,AUD,nominal,77.0,numeric,77.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2022-23 - Category analysis - RIN responses - Consolidated - 27 October 2023 - PUBLIC(15999621.1).xlsx,2.8 Maintenance,56,ElectraNet 2022-23 - Category analysis - RIN responses - Consolidated - 27 October 2023 - PUBLIC(15999621.1).xlsx,2.8 Maintenance,18.0
electranet,2022-23,scada_network_control_maintenance::scada_network_control,2177166.05,numeric,393802.51,numeric,2570968.56,numeric,AUD,nominal,122.0,numeric,122.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2022-23 - Category analysis - RIN responses - Consolidated - 27 October 2023 - PUBLIC(15999621.1).xlsx,2.8 Maintenance,57,ElectraNet 2022-23 - Category analysis - RIN responses - Consolidated - 27 October 2023 - PUBLIC(15999621.1).xlsx,2.8 Maintenance,19.0
electranet,2022-23,protection_systems_maintenance::protection_systems,1596668.57,numeric,947198.82,numeric,2543867.39,numeric,AUD,nominal,1624.0,numeric,1624.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2022-23 - Category analysis - RIN responses - Consolidated - 27 October 2023 - PUBLIC(15999621.1).xlsx,2.8 Maintenance,58,ElectraNet 2022-23 - Category analysis - RIN responses - Consolidated - 27 October 2023 - PUBLIC(15999621.1).xlsx,2.8 Maintenance,20.0
electranet,2022-23,other_maintenance_activity::right_of_way_maintenance,2141473.6,numeric,138541.58,numeric,2280015.18,numeric,AUD,nominal,4773.2,numeric,4773.2,numeric,km,matched_with_denominator,calculated,calculated,ElectraNet 2022-23 - Category analysis - RIN responses - Consolidated - 27 October 2023 - PUBLIC(15999621.1).xlsx,2.8 Maintenance,59,ElectraNet 2022-23 - Category analysis - RIN responses - Consolidated - 27 October 2023 - PUBLIC(15999621.1).xlsx,2.8 Maintenance,21.0
electranet,2023-24,transmission_lines_maintenance::transmission_towers,1852435.8423364663,numeric,8762016.110286703,numeric,10614451.95262317,numeric,AUD,nominal,13578.0,numeric,13578.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2023-24 - Category Analysis - RIN response - Consolidated - 31 October 2024 - PUBLIC(17494700.2).xlsx,2.8 Maintenance,51,ElectraNet 2023-24 - Category Analysis - RIN response - Consolidated - 31 October 2024 - PUBLIC(17494700.2).xlsx,2.8 Maintenance,13.0
electranet,2023-24,transmission_lines_maintenance::transmission_tower_support_structures,2006916.158281236,numeric,4222200.551424189,numeric,6229116.7097054245,numeric,AUD,nominal,63115.0,numeric,63115.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2023-24 - Category Analysis - RIN response - Consolidated - 31 October 2024 - PUBLIC(17494700.2).xlsx,2.8 Maintenance,52,ElectraNet 2023-24 - Category Analysis - RIN response - Consolidated - 31 October 2024 - PUBLIC(17494700.2).xlsx,2.8 Maintenance,14.0
electranet,2023-24,transmission_lines_maintenance::conductors,673130.3283849072,numeric,1499812.4592212995,numeric,2172942.7876062067,numeric,AUD,nominal,6211.59,numeric,6211.59,numeric,km,matched_with_denominator,calculated,calculated,ElectraNet 2023-24 - Category Analysis - RIN response - Consolidated - 31 October 2024 - PUBLIC(17494700.2).xlsx,2.8 Maintenance,53,ElectraNet 2023-24 - Category Analysis - RIN response - Consolidated - 31 October 2024 - PUBLIC(17494700.2).xlsx,2.8 Maintenance,15.0
electranet,2023-24,transmission_lines_maintenance::transmission_cables,433362.39099739055,numeric,116007.09906780736,numeric,549369.4900651979,numeric,AUD,nominal,27.0,numeric,27.0,numeric,km,matched_with_denominator,calculated,calculated,ElectraNet 2023-24 - Category Analysis - RIN response - Consolidated - 31 October 2024 - PUBLIC(17494700.2).xlsx,2.8 Maintenance,54,ElectraNet 2023-24 - Category Analysis - RIN response - Consolidated - 31 October 2024 - PUBLIC(17494700.2).xlsx,2.8 Maintenance,16.0
electranet,2023-24,substations_equipment_property_maintenance::substation_switchbays,3299895.3405746147,numeric,3687023.345319078,numeric,6986918.685893692,numeric,AUD,nominal,1835.0,numeric,1835.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2023-24 - Category Analysis - RIN response - Consolidated - 31 October 2024 - PUBLIC(17494700.2).xlsx,2.8 Maintenance,55,ElectraNet 2023-24 - Category Analysis - RIN response - Consolidated - 31 October 2024 - PUBLIC(17494700.2).xlsx,2.8 Maintenance,17.0
electranet,2023-24,substations_equipment_property_maintenance::substation_power_transformers,2353490.995398588,numeric,2104448.5626568296,numeric,4457939.558055418,numeric,AUD,nominal,152.0,numeric,152.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2023-24 - Category Analysis - RIN response - Consolidated - 31 October 2024 - PUBLIC(17494700.2).xlsx,2.8 Maintenance,56,ElectraNet 2023-24 - Category Analysis - RIN response - Consolidated - 31 October 2024 - PUBLIC(17494700.2).xlsx,2.8 Maintenance,18.0
electranet,2023-24,substations_equipment_property_maintenance::substation_property,6945964.554026798,numeric,3062578.102024092,numeric,10008542.65605089,numeric,AUD,nominal,78.0,numeric,78.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2023-24 - Category Analysis - RIN response - Consolidated - 31 October 2024 - PUBLIC(17494700.2).xlsx,2.8 Maintenance,57,ElectraNet 2023-24 - Category Analysis - RIN response - Consolidated - 31 October 2024 - PUBLIC(17494700.2).xlsx,2.8 Maintenance,19.0
electranet,2023-24,scada_network_control_maintenance::scada_network_control,2549910.02,numeric,336826.49,numeric,2886736.51,numeric,AUD,nominal,126.0,numeric,126.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2023-24 - Category Analysis - RIN response - Consolidated - 31 October 2024 - PUBLIC(17494700.2).xlsx,2.8 Maintenance,58,ElectraNet 2023-24 - Category Analysis - RIN response - Consolidated - 31 October 2024 - PUBLIC(17494700.2).xlsx,2.8 Maintenance,20.0
electranet,2023-24,protection_systems_maintenance::protection_systems,2537317.66,numeric,1442503.0,numeric,3979820.66,numeric,AUD,nominal,1678.0,numeric,1678.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2023-24 - Category Analysis - RIN response - Consolidated - 31 October 2024 - PUBLIC(17494700.2).xlsx,2.8 Maintenance,59,ElectraNet 2023-24 - Category Analysis - RIN response - Consolidated - 31 October 2024 - PUBLIC(17494700.2).xlsx,2.8 Maintenance,21.0
electranet,2023-24,other_maintenance_activity::right_of_way_maintenance,2538162.97,numeric,454160.12,numeric,2992323.0900000003,numeric,AUD,nominal,4765.72,numeric,4765.72,numeric,km,matched_with_denominator,calculated,calculated,ElectraNet 2023-24 - Category Analysis - RIN response - Consolidated - 31 October 2024 - PUBLIC(17494700.2).xlsx,2.8 Maintenance,60,ElectraNet 2023-24 - Category Analysis - RIN response - Consolidated - 31 October 2024 - PUBLIC(17494700.2).xlsx,2.8 Maintenance,22.0
powerlink,2019-20,transmission_lines_maintenance::transmission_towers,2376620.659999985,numeric,14983101.174011009,numeric,17359721.834010992,numeric,AUD,nominal,23537.0,numeric,23537.0,numeric,count,matched_with_denominator,calculated,calculated,Powerlink 2019-20 - Category Analysis - RIN Response - Consolidated - 23 October 2020 - PUBLIC (11647526.2).xlsx,2.8 Maintenance,50,Powerlink 2019-20 - Category Analysis - RIN Response - Consolidated - 23 October 2020 - PUBLIC (11647526.2).xlsx,2.8 Maintenance,12.0
powerlink,2019-20,transmission_lines_maintenance::transmission_tower_support_structures,88218.03999999994,numeric,19370093.371213,numeric,19458311.411213,numeric,AUD,nominal,23537.0,numeric,23537.0,numeric,count,matched_with_denominator,calculated,calculated,Powerlink 2019-20 - Category Analysis - RIN Response - Consolidated - 23 October 2020 - PUBLIC (11647526.2).xlsx,2.8 Maintenance,51,Powerlink 2019-20 - Category Analysis - RIN Response - Consolidated - 23 October 2020 - PUBLIC (11647526.2).xlsx,2.8 Maintenance,13.0
