reporting_period,maintenance_activity,maintenance_asset_subcategory,source_currency_unit,routine_maintenance_expenditure,non_routine_maintenance_expenditure,source_workbook,source_sheet,source_row,business,landing_page_url,source_page_url,metadata_match_status,maintenance_activity_resolved,activity_resolution_status,activity_anchor_source_row,row_classification,analytic_row_eligible,maintenance_activity_standard_id,maintenance_activity_standard,maintenance_asset_standard_id,maintenance_asset_standard,activity_mapping_status,asset_mapping_status,currency_standard,price_basis,currency_scale_factor,currency_unit_status,routine_maintenance_expenditure_standard,routine_maintenance_expenditure_status,non_routine_maintenance_expenditure_standard,non_routine_maintenance_expenditure_status,total_maintenance_expenditure_standard,total_maintenance_expenditure_status
2021-22,Substations equipment & property maintenance,Substation switchbays (incl. Reactive plant),$0's,1961154.72945586,3318750.009396065,ElectraNet 2021-22 - Category Analysis - RIN response - 28 October 2022 - PUBLIC(14582813.1).xlsx,2.8 Maintenance,54,ElectraNet,https://www.aer.gov.au/documents/electranet-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=21,validated_manifest_match,Substations equipment & property maintenance,submitted,54,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_switchbays,Substation switchbays (incl. Reactive plant),mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1961154.72945586,numeric,3318750.009396065,numeric,5279904.738851925,numeric
2021-22,Substations equipment & property maintenance,Substation power transformers,$0's,1398698.9040549411,1894248.5666541052,ElectraNet 2021-22 - Category Analysis - RIN response - 28 October 2022 - PUBLIC(14582813.1).xlsx,2.8 Maintenance,55,ElectraNet,https://www.aer.gov.au/documents/electranet-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=21,validated_manifest_match,Substations equipment & property maintenance,submitted,55,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_power_transformers,Substation power transformers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1398698.9040549411,numeric,1894248.5666541052,numeric,3292947.4707090463,numeric
2021-22,Substations equipment & property maintenance,Substation property,$0's,4128043.4164891983,2756676.6339498297,ElectraNet 2021-22 - Category Analysis - RIN response - 28 October 2022 - PUBLIC(14582813.1).xlsx,2.8 Maintenance,56,ElectraNet,https://www.aer.gov.au/documents/electranet-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=21,validated_manifest_match,Substations equipment & property maintenance,submitted,56,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_property,Substation property,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,4128043.4164891983,numeric,2756676.6339498297,numeric,6884720.050439028,numeric
2021-22,SCADA & network control maintenance,SCADA & network control maintenance,$0's,2100562.57,401125.57,ElectraNet 2021-22 - Category Analysis - RIN response - 28 October 2022 - PUBLIC(14582813.1).xlsx,2.8 Maintenance,57,ElectraNet,https://www.aer.gov.au/documents/electranet-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=21,validated_manifest_match,SCADA & network control maintenance,submitted,57,meaningful,True,scada_network_control_maintenance,SCADA & network control maintenance,scada_network_control,SCADA & network control maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,2100562.57,numeric,401125.57,numeric,2501688.1399999997,numeric
2021-22,Protection systems maintenance,Protection systems maintenance,$0's,1876020.25,1217297.63,ElectraNet 2021-22 - Category Analysis - RIN response - 28 October 2022 - PUBLIC(14582813.1).xlsx,2.8 Maintenance,58,ElectraNet,https://www.aer.gov.au/documents/electranet-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=21,validated_manifest_match,Protection systems maintenance,submitted,58,meaningful,True,protection_systems_maintenance,Protection systems maintenance,protection_systems,Protection systems maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1876020.25,numeric,1217297.63,numeric,3093317.88,numeric
2021-22,Other maintenance activity ,Right of Way (Row) Maintenance,$0's,2135124.26,8129.22,ElectraNet 2021-22 - Category Analysis - RIN response - 28 October 2022 - PUBLIC(14582813.1).xlsx,2.8 Maintenance,59,ElectraNet,https://www.aer.gov.au/documents/electranet-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=21,validated_manifest_match,Other maintenance activity ,submitted,59,meaningful,True,other_maintenance_activity,Other maintenance activity,right_of_way_maintenance,Right of way (ROW) maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,2135124.26,numeric,8129.22,numeric,2143253.48,numeric
2022-23,Transmission lines maintenance,Transmission towers,$0's,2086788.114197012,6313330.739415282,ElectraNet 2022-23 - Category analysis - RIN responses - Consolidated - 27 October 2023 - PUBLIC(15999621.1).xlsx,2.8 Maintenance,50,ElectraNet,https://www.aer.gov.au/documents/electranet-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=8,validated_manifest_match,Transmission lines maintenance,submitted,50,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_towers,Transmission towers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,2086788.114197012,numeric,6313330.739415282,numeric,8400118.853612294,numeric
2022-23,Transmission lines maintenance,Transmission tower support structures,$0's,2260811.786069148,3042239.1597737274,ElectraNet 2022-23 - Category analysis - RIN responses - Consolidated - 27 October 2023 - PUBLIC(15999621.1).xlsx,2.8 Maintenance,51,ElectraNet,https://www.aer.gov.au/documents/electranet-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=8,validated_manifest_match,Transmission lines maintenance,submitted,51,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_tower_support_structures,Transmission tower support structures,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,2260811.786069148,numeric,3042239.1597737274,numeric,5303050.945842875,numeric
2022-23,Transmission lines maintenance,Conductors,$0's,758288.2691405069,1080665.9087334217,ElectraNet 2022-23 - Category analysis - RIN responses - Consolidated - 27 October 2023 - PUBLIC(15999621.1).xlsx,2.8 Maintenance,52,ElectraNet,https://www.aer.gov.au/documents/electranet-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=8,validated_manifest_match,Transmission lines maintenance,submitted,52,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,conductors,Conductors,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,758288.2691405069,numeric,1080665.9087334217,numeric,1838954.1778739286,numeric
2022-23,Transmission lines maintenance,Transmission cables,$0's,488187.2105933341,83587.0620775676,ElectraNet 2022-23 - Category analysis - RIN responses - Consolidated - 27 October 2023 - PUBLIC(15999621.1).xlsx,2.8 Maintenance,53,ElectraNet,https://www.aer.gov.au/documents/electranet-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=8,validated_manifest_match,Transmission lines maintenance,submitted,53,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_cables,Transmission cables,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,488187.2105933341,numeric,83587.0620775676,numeric,571774.2726709017,numeric
2022-23,Substations equipment & property maintenance,Substation switchbays (incl. Reactive plant),$0's,2318569.3939992194,4639045.744318289,ElectraNet 2022-23 - Category analysis - RIN responses - Consolidated - 27 October 2023 - PUBLIC(15999621.1).xlsx,2.8 Maintenance,54,ElectraNet,https://www.aer.gov.au/documents/electranet-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=8,validated_manifest_match,Substations equipment & property maintenance,submitted,54,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_switchbays,Substation switchbays (incl. Reactive plant),mapped,mapped,AUD,nominal,1.0,standardized_source_unit,2318569.3939992194,numeric,4639045.744318289,numeric,6957615.138317509,numeric
2022-23,Substations equipment & property maintenance,Substation power transformers,$0's,1653607.6535184102,2647836.000584108,ElectraNet 2022-23 - Category analysis - RIN responses - Consolidated - 27 October 2023 - PUBLIC(15999621.1).xlsx,2.8 Maintenance,55,ElectraNet,https://www.aer.gov.au/documents/electranet-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=8,validated_manifest_match,Substations equipment & property maintenance,submitted,55,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_power_transformers,Substation power transformers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1653607.6535184102,numeric,2647836.000584108,numeric,4301443.654102518,numeric
2022-23,Substations equipment & property maintenance,Substation property,$0's,4880367.15248237,3853363.155097604,ElectraNet 2022-23 - Category analysis - RIN responses - Consolidated - 27 October 2023 - PUBLIC(15999621.1).xlsx,2.8 Maintenance,56,ElectraNet,https://www.aer.gov.au/documents/electranet-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=8,validated_manifest_match,Substations equipment & property maintenance,submitted,56,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_property,Substation property,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,4880367.15248237,numeric,3853363.155097604,numeric,8733730.307579974,numeric
2022-23,SCADA & network control maintenance,SCADA & network control maintenance,$0's,2177166.05,393802.51,ElectraNet 2022-23 - Category analysis - RIN responses - Consolidated - 27 October 2023 - PUBLIC(15999621.1).xlsx,2.8 Maintenance,57,ElectraNet,https://www.aer.gov.au/documents/electranet-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=8,validated_manifest_match,SCADA & network control maintenance,submitted,57,meaningful,True,scada_network_control_maintenance,SCADA & network control maintenance,scada_network_control,SCADA & network control maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,2177166.05,numeric,393802.51,numeric,2570968.5599999996,numeric
2022-23,Protection systems maintenance,Protection systems maintenance,$0's,1596668.57,947198.82,ElectraNet 2022-23 - Category analysis - RIN responses - Consolidated - 27 October 2023 - PUBLIC(15999621.1).xlsx,2.8 Maintenance,58,ElectraNet,https://www.aer.gov.au/documents/electranet-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=8,validated_manifest_match,Protection systems maintenance,submitted,58,meaningful,True,protection_systems_maintenance,Protection systems maintenance,protection_systems,Protection systems maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1596668.57,numeric,947198.82,numeric,2543867.39,numeric
2022-23,Other maintenance activity ,Right of Way (Row) Maintenance,$0's,2141473.6,138541.58,ElectraNet 2022-23 - Category analysis - RIN responses - Consolidated - 27 October 2023 - PUBLIC(15999621.1).xlsx,2.8 Maintenance,59,ElectraNet,https://www.aer.gov.au/documents/electranet-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=8,validated_manifest_match,Other maintenance activity ,submitted,59,meaningful,True,other_maintenance_activity,Other maintenance activity,right_of_way_maintenance,Right of way (ROW) maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,2141473.6,numeric,138541.58,numeric,2280015.18,numeric
2023-24,Transmission lines maintenance,Transmission towers,$,1852435.8423364663,8762016.110286703,ElectraNet 2023-24 - Category Analysis - RIN response - Consolidated - 31 October 2024 - PUBLIC(17494700.2).xlsx,2.8 Maintenance,51,ElectraNet,https://www.aer.gov.au/documents/electranet-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=23,validated_manifest_match,Transmission lines maintenance,submitted,51,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_towers,Transmission towers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1852435.8423364663,numeric,8762016.110286703,numeric,10614451.95262317,numeric
2023-24,Transmission lines maintenance,Transmission tower support structures,$,2006916.158281236,4222200.551424189,ElectraNet 2023-24 - Category Analysis - RIN response - Consolidated - 31 October 2024 - PUBLIC(17494700.2).xlsx,2.8 Maintenance,52,ElectraNet,https://www.aer.gov.au/documents/electranet-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=23,validated_manifest_match,Transmission lines maintenance,submitted,52,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_tower_support_structures,Transmission tower support structures,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,2006916.158281236,numeric,4222200.551424189,numeric,6229116.7097054245,numeric
2023-24,Transmission lines maintenance,Conductors,$,673130.3283849072,1499812.4592212995,ElectraNet 2023-24 - Category Analysis - RIN response - Consolidated - 31 October 2024 - PUBLIC(17494700.2).xlsx,2.8 Maintenance,53,ElectraNet,https://www.aer.gov.au/documents/electranet-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=23,validated_manifest_match,Transmission lines maintenance,submitted,53,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,conductors,Conductors,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,673130.3283849072,numeric,1499812.4592212995,numeric,2172942.7876062067,numeric
2023-24,Transmission lines maintenance,Transmission cables,$,433362.39099739055,116007.09906780736,ElectraNet 2023-24 - Category Analysis - RIN response - Consolidated - 31 October 2024 - PUBLIC(17494700.2).xlsx,2.8 Maintenance,54,ElectraNet,https://www.aer.gov.au/documents/electranet-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=23,validated_manifest_match,Transmission lines maintenance,submitted,54,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_cables,Transmission cables,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,433362.39099739055,numeric,116007.09906780736,numeric,549369.4900651979,numeric
2023-24,Substations equipment & property maintenance,Substation switchbays (incl. Reactive plant),$,3299895.3405746147,3687023.345319078,ElectraNet 2023-24 - Category Analysis - RIN response - Consolidated - 31 October 2024 - PUBLIC(17494700.2).xlsx,2.8 Maintenance,55,ElectraNet,https://www.aer.gov.au/documents/electranet-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=23,validated_manifest_match,Substations equipment & property maintenance,submitted,55,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_switchbays,Substation switchbays (incl. Reactive plant),mapped,mapped,AUD,nominal,1.0,standardized_source_unit,3299895.3405746147,numeric,3687023.345319078,numeric,6986918.685893692,numeric
2023-24,Substations equipment & property maintenance,Substation power transformers,$,2353490.995398588,2104448.5626568296,ElectraNet 2023-24 - Category Analysis - RIN response - Consolidated - 31 October 2024 - PUBLIC(17494700.2).xlsx,2.8 Maintenance,56,ElectraNet,https://www.aer.gov.au/documents/electranet-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=23,validated_manifest_match,Substations equipment & property maintenance,submitted,56,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_power_transformers,Substation power transformers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,2353490.995398588,numeric,2104448.5626568296,numeric,4457939.558055418,numeric
2023-24,Substations equipment & property maintenance,Substation property,$,6945964.554026798,3062578.102024092,ElectraNet 2023-24 - Category Analysis - RIN response - Consolidated - 31 October 2024 - PUBLIC(17494700.2).xlsx,2.8 Maintenance,57,ElectraNet,https://www.aer.gov.au/documents/electranet-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=23,validated_manifest_match,Substations equipment & property maintenance,submitted,57,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_property,Substation property,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,6945964.554026798,numeric,3062578.102024092,numeric,10008542.65605089,numeric
2023-24,SCADA & network control maintenance,SCADA & network control maintenance,$,2549910.02,336826.49,ElectraNet 2023-24 - Category Analysis - RIN response - Consolidated - 31 October 2024 - PUBLIC(17494700.2).xlsx,2.8 Maintenance,58,ElectraNet,https://www.aer.gov.au/documents/electranet-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=23,validated_manifest_match,SCADA & network control maintenance,submitted,58,meaningful,True,scada_network_control_maintenance,SCADA & network control maintenance,scada_network_control,SCADA & network control maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,2549910.02,numeric,336826.49,numeric,2886736.51,numeric
2023-24,Protection systems maintenance,Protection systems maintenance,$,2537317.66,1442503.0,ElectraNet 2023-24 - Category Analysis - RIN response - Consolidated - 31 October 2024 - PUBLIC(17494700.2).xlsx,2.8 Maintenance,59,ElectraNet,https://www.aer.gov.au/documents/electranet-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=23,validated_manifest_match,Protection systems maintenance,submitted,59,meaningful,True,protection_systems_maintenance,Protection systems maintenance,protection_systems,Protection systems maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,2537317.66,numeric,1442503.0,numeric,3979820.66,numeric
2023-24,Other maintenance activity ,ROW MAINTENANCE,$,2538162.97,454160.12,ElectraNet 2023-24 - Category Analysis - RIN response - Consolidated - 31 October 2024 - PUBLIC(17494700.2).xlsx,2.8 Maintenance,60,ElectraNet,https://www.aer.gov.au/documents/electranet-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=23,validated_manifest_match,Other maintenance activity ,submitted,60,meaningful,True,other_maintenance_activity,Other maintenance activity,right_of_way_maintenance,Right of way (ROW) maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,2538162.97,numeric,454160.12,numeric,2992323.0900000003,numeric
2019-20,Transmission lines maintenance,Transmission towers,$0's,2376620.659999985,14983101.174011009,Powerlink 2019-20 - Category Analysis - RIN Response - Consolidated - 23 October 2020 - PUBLIC (11647526.2).xlsx,2.8 Maintenance,50,Powerlink,https://www.aer.gov.au/documents/powerlink-2019-20-category-analysis-rin-templates,https://www.aer.gov.au/search?search=Powerlink+2019%E2%80%9320,validated_manifest_match,Transmission lines maintenance,submitted,50,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_towers,Transmission towers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,2376620.659999985,numeric,14983101.174011009,numeric,17359721.834010992,numeric
2019-20,Transmission lines maintenance,Transmission tower support structures,$0's,88218.03999999994,19370093.371213,Powerlink 2019-20 - Category Analysis - RIN Response - Consolidated - 23 October 2020 - PUBLIC (11647526.2).xlsx,2.8 Maintenance,51,Powerlink,https://www.aer.gov.au/documents/powerlink-2019-20-category-analysis-rin-templates,https://www.aer.gov.au/search?search=Powerlink+2019%E2%80%9320,validated_manifest_match,Transmission lines maintenance,submitted,51,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_tower_support_structures,Transmission tower support structures,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,88218.03999999994,numeric,19370093.371213,numeric,19458311.411213,numeric
2019-20,Transmission lines maintenance,Conductors,$0's,0.0,1559812.789007,Powerlink 2019-20 - Category Analysis - RIN Response - Consolidated - 23 October 2020 - PUBLIC (11647526.2).xlsx,2.8 Maintenance,52,Powerlink,https://www.aer.gov.au/documents/powerlink-2019-20-category-analysis-rin-templates,https://www.aer.gov.au/search?search=Powerlink+2019%E2%80%9320,validated_manifest_match,Transmission lines maintenance,submitted,52,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,conductors,Conductors,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,0.0,numeric,1559812.789007,numeric,1559812.789007,numeric
2019-20,Transmission lines maintenance,Transmission cables,$0's,197608.52999999968,21571.145769,Powerlink 2019-20 - Category Analysis - RIN Response - Consolidated - 23 October 2020 - PUBLIC (11647526.2).xlsx,2.8 Maintenance,53,Powerlink,https://www.aer.gov.au/documents/powerlink-2019-20-category-analysis-rin-templates,https://www.aer.gov.au/search?search=Powerlink+2019%E2%80%9320,validated_manifest_match,Transmission lines maintenance,submitted,53,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_cables,Transmission cables,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,197608.52999999968,numeric,21571.145769,numeric,219179.67576899967,numeric
2019-20,Substations equipment & property maintenance,Substation switchbays (incl. Reactive plant),$0's,4999689.087999999,16307044.6702,Powerlink 2019-20 - Category Analysis - RIN Response - Consolidated - 23 October 2020 - PUBLIC (11647526.2).xlsx,2.8 Maintenance,54,Powerlink,https://www.aer.gov.au/documents/powerlink-2019-20-category-analysis-rin-templates,https://www.aer.gov.au/search?search=Powerlink+2019%E2%80%9320,validated_manifest_match,Substations equipment & property maintenance,submitted,54,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_switchbays,Substation switchbays (incl. Reactive plant),mapped,mapped,AUD,nominal,1.0,standardized_source_unit,4999689.087999999,numeric,16307044.6702,numeric,21306733.758199997,numeric
2019-20,Substations equipment & property maintenance,Substation power transformers,$0's,838326.0470000012,2940998.0169,Powerlink 2019-20 - Category Analysis - RIN Response - Consolidated - 23 October 2020 - PUBLIC (11647526.2).xlsx,2.8 Maintenance,55,Powerlink,https://www.aer.gov.au/documents/powerlink-2019-20-category-analysis-rin-templates,https://www.aer.gov.au/search?search=Powerlink+2019%E2%80%9320,validated_manifest_match,Substations equipment & property maintenance,submitted,55,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_power_transformers,Substation power transformers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,838326.0470000012,numeric,2940998.0169,numeric,3779324.0639000013,numeric
2019-20,Substations equipment & property maintenance,Substation property,$0's,1808051.1550000007,3877379.3628999954,Powerlink 2019-20 - Category Analysis - RIN Response - Consolidated - 23 October 2020 - PUBLIC (11647526.2).xlsx,2.8 Maintenance,56,Powerlink,https://www.aer.gov.au/documents/powerlink-2019-20-category-analysis-rin-templates,https://www.aer.gov.au/search?search=Powerlink+2019%E2%80%9320,validated_manifest_match,Substations equipment & property maintenance,submitted,56,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_property,Substation property,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1808051.1550000007,numeric,3877379.3628999954,numeric,5685430.517899996,numeric
2019-20,SCADA & network control maintenance,SCADA & network control maintenance,$0's,1501305.39,5836485.929999993,Powerlink 2019-20 - Category Analysis - RIN Response - Consolidated - 23 October 2020 - PUBLIC (11647526.2).xlsx,2.8 Maintenance,57,Powerlink,https://www.aer.gov.au/documents/powerlink-2019-20-category-analysis-rin-templates,https://www.aer.gov.au/search?search=Powerlink+2019%E2%80%9320,validated_manifest_match,SCADA & network control maintenance,submitted,57,meaningful,True,scada_network_control_maintenance,SCADA & network control maintenance,scada_network_control,SCADA & network control maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1501305.39,numeric,5836485.929999993,numeric,7337791.319999993,numeric
2019-20,Protection systems maintenance,Protection systems maintenance,$0's,959895.430000004,3579947.360000004,Powerlink 2019-20 - Category Analysis - RIN Response - Consolidated - 23 October 2020 - PUBLIC (11647526.2).xlsx,2.8 Maintenance,58,Powerlink,https://www.aer.gov.au/documents/powerlink-2019-20-category-analysis-rin-templates,https://www.aer.gov.au/search?search=Powerlink+2019%E2%80%9320,validated_manifest_match,Protection systems maintenance,submitted,58,meaningful,True,protection_systems_maintenance,Protection systems maintenance,protection_systems,Protection systems maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,959895.430000004,numeric,3579947.360000004,numeric,4539842.790000008,numeric
2019-20,Other maintenance activity ,TRANSMISSION TOWERS SUPPORT STRUCTURES,$0's,,,Powerlink 2019-20 - Category Analysis - RIN Response - Consolidated - 23 October 2020 - PUBLIC (11647526.2).xlsx,2.8 Maintenance,59,Powerlink,https://www.aer.gov.au/documents/powerlink-2019-20-category-analysis-rin-templates,https://www.aer.gov.au/search?search=Powerlink+2019%E2%80%9320,validated_manifest_match,Other maintenance activity ,submitted,59,meaningful,True,other_maintenance_activity,Other maintenance activity,transmission_tower_support_structures,Transmission tower support structures,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,,blank,,blank,,blank
2019-20,,CORRIDOR MAINTENANCE (NON VEG),$0's,3587.020000000001,1649451.0500000017,Powerlink 2019-20 - Category Analysis - RIN Response - Consolidated - 23 October 2020 - PUBLIC (11647526.2).xlsx,2.8 Maintenance,60,Powerlink,https://www.aer.gov.au/documents/powerlink-2019-20-category-analysis-rin-templates,https://www.aer.gov.au/search?search=Powerlink+2019%E2%80%9320,validated_manifest_match,Other maintenance activity ,continued_group_label,59,meaningful,True,other_maintenance_activity,Other maintenance activity,corridor_maintenance_non_vegetation,Corridor maintenance (non-vegetation),mapped,mapped,AUD,nominal,1.0,standardized_source_unit,3587.020000000001,numeric,1649451.0500000017,numeric,1653038.0700000017,numeric
2020-21,Transmission lines maintenance,Transmission towers,$0's,2840936.0000000144,7773311.210980312,Powerlink 2020-21 - Category Analysis - RIN Response - Consolidated - 20 October 2021 - PUBLIC(12941266.1).xlsx,2.8 Maintenance,50,Powerlink,https://www.aer.gov.au/documents/powerlink-2020-21-category-analysis-rin-templates,https://www.aer.gov.au/authors/powerlink?page=11,validated_manifest_match,Transmission lines maintenance,submitted,50,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_towers,Transmission towers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,2840936.0000000144,numeric,7773311.210980312,numeric,10614247.210980326,numeric
2020-21,Transmission lines maintenance,Transmission tower support structures,$0's,53017.60000000001,28950166.339016367,Powerlink 2020-21 - Category Analysis - RIN Response - Consolidated - 20 October 2021 - PUBLIC(12941266.1).xlsx,2.8 Maintenance,51,Powerlink,https://www.aer.gov.au/documents/powerlink-2020-21-category-analysis-rin-templates,https://www.aer.gov.au/authors/powerlink?page=11,validated_manifest_match,Transmission lines maintenance,submitted,51,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_tower_support_structures,Transmission tower support structures,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,53017.60000000001,numeric,28950166.339016367,numeric,29003183.93901637,numeric
2020-21,Transmission lines maintenance,Conductors,$0's,0.0,723780.315138938,Powerlink 2020-21 - Category Analysis - RIN Response - Consolidated - 20 October 2021 - PUBLIC(12941266.1).xlsx,2.8 Maintenance,52,Powerlink,https://www.aer.gov.au/documents/powerlink-2020-21-category-analysis-rin-templates,https://www.aer.gov.au/authors/powerlink?page=11,validated_manifest_match,Transmission lines maintenance,submitted,52,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,conductors,Conductors,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,0.0,numeric,723780.315138938,numeric,723780.315138938,numeric
2020-21,Transmission lines maintenance,Transmission cables,$0's,220444.88000000032,8548250.232597137,Powerlink 2020-21 - Category Analysis - RIN Response - Consolidated - 20 October 2021 - PUBLIC(12941266.1).xlsx,2.8 Maintenance,53,Powerlink,https://www.aer.gov.au/documents/powerlink-2020-21-category-analysis-rin-templates,https://www.aer.gov.au/authors/powerlink?page=11,validated_manifest_match,Transmission lines maintenance,submitted,53,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_cables,Transmission cables,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,220444.88000000032,numeric,8548250.232597137,numeric,8768695.112597138,numeric
2020-21,Substations equipment & property maintenance,Substation switchbays (incl. Reactive plant),$0's,4583217.587999981,14741764.16341809,Powerlink 2020-21 - Category Analysis - RIN Response - Consolidated - 20 October 2021 - PUBLIC(12941266.1).xlsx,2.8 Maintenance,54,Powerlink,https://www.aer.gov.au/documents/powerlink-2020-21-category-analysis-rin-templates,https://www.aer.gov.au/authors/powerlink?page=11,validated_manifest_match,Substations equipment & property maintenance,submitted,54,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_switchbays,Substation switchbays (incl. Reactive plant),mapped,mapped,AUD,nominal,1.0,standardized_source_unit,4583217.587999981,numeric,14741764.16341809,numeric,19324981.75141807,numeric
